X,Y,OBJECTID,Stop,Place,Loca_latitude,Loca_longitude,Description,Street_dir_,Shelt_,Shelter_resp_,Bench,Trash_can,Route_Number,Route_Name
-83.0950050820016,42.3470490600029,1002,5918,,42.3470490602108,-83.095005081734,Warren & Lawton,WB,0,,0,0,8,Warren
-83.0932650440016,42.3475970960029,1003,5919,,42.3475970962751,-83.0932650441192,Warren & Loraine,WB,0,,0,0,8,Warren
-83.0898060450016,42.3484540130028,1004,5920,WarGrv,42.3484540126888,-83.089806044669,Warren & Grand River,EB,0,,0,0,8,Warren
-83.0899599730016,42.3486160190029,1005,5921,WarGrv,42.3486160187631,-83.089959972831,Warren & Grand River,WB,1,DDOT,0,1,8,Warren
-83.0884351120016,42.3491128860028,1006,5925,,42.3491128858226,-83.0884351123053,Warren & 16th,WB,0,,0,0,8,Warren
-83.2032730680016,42.3434759600028,1007,6097,,42.3434759604384,-83.2032730676676,Warren & St Marys,EB,0,,0,0,8,Warren
-83.2027551000016,42.3436970600029,1008,6098,,42.343697059925,-83.2027550999895,Warren & Mansfield,WB,0,,0,0,8,Warren
-83.1995439280016,42.3435230200029,1009,6099,,42.343523019715,-83.1995439280397,Warren & Forrer,EB,0,,0,0,8,Warren
-83.1989470920016,42.3437471330029,1010,6100,,42.3437471329498,-83.1989470924106,Warren & Montrose,WB,0,,0,0,8,Warren
-83.1925971340016,42.3437809630029,1011,6113,,42.3437809629902,-83.1925971344477,Warren & Payne,WB,0,,0,0,8,Warren
-83.1896690660016,42.3436419550029,1012,6114,,42.3436419553124,-83.1896690663852,Warren & Steadman,EB,0,,0,0,8,Warren
-83.0833079520016,42.3507132080029,1013,6282,,42.3507132080569,-83.0833079522125,Warren & Rosa Parks,WB,0,,0,0,8,Warren
-83.0815039870016,42.3512831220029,1014,6285,,42.3512831219823,-83.0815039869028,Warren & Avery,WB,0,,0,0,8,Warren
-83.0791309400016,42.3520320770029,1015,6286,,42.3520320767635,-83.0791309396461,Warren & Trumbull,WB,0,,1,1,8,Warren
-83.0844810460016,42.3501797770029,1016,6287,,42.3501797768601,-83.0844810463352,Warren & Vermont,EB,0,,0,0,8,Warren
-82.9631004610016,42.3940797930029,1017,6502,,42.3940797929243,-82.9631004607206,Warren & Lakeview,WB,0,,0,0,8,Warren
-82.9293931080016,42.4060968760028,1018,6523,,42.4060968757339,-82.9293931076903,Warren & Cadieux,EB,0,,0,1,8,Warren
-82.9302240270016,42.4060530450029,1019,6524,,42.4060530447964,-82.9302240268851,Warren & Cadieux,WB,1,DDOT,0,1,8,Warren
-82.9255119330016,42.4077690580028,1020,6529,,42.4077690575045,-82.9255119329462,Warren & Neff,WB,0,,0,1,8,Warren
-82.9232198550016,42.4083470410028,1021,6531,,42.4083470413639,-82.9232198547702,Warren & Hereford,EB,0,,0,0,8,Warren
-82.9210139490016,42.4091999780029,1022,6534,,42.4091999782352,-82.9210139485933,Warren & Marseilles,EB,0,,0,0,8,Warren
-82.9207610370016,42.4094860310028,1023,6535,,42.4094860308066,-82.9207610365197,Warren & Lodewyck,WB,0,,0,1,8,Warren
-82.9190411710016,42.4099309690029,1024,6537,,42.4099309687665,-82.9190411713514,Warren & Farmbrook,EB,1,DDOT,0,1,8,Warren
-82.9178468480016,42.4105659180028,1025,6538,,42.4105659180346,-82.917846848453,Warren & Radnor,WB,0,,0,0,8,Warren
-82.9148220650016,42.4115079160029,1026,6543,,42.411507916132,-82.9148220650126,Warren & Canyon,EB,0,,0,0,8,Warren
-82.9157658840016,42.4113270350029,1027,6544,,42.4113270347937,-82.9157658839474,Warren & Canyon,WB,1,DDOT,0,1,8,Warren
-82.9130230650016,42.4121339890029,1028,6546,,42.4121339886002,-82.9130230649072,Warren & Mack,EB,0,,0,0,8,Warren
-82.9132191750016,42.4122849760029,1029,6548,,42.412284975966,-82.9132191750689,Warren & Mack,WB,1,DDOT,0,0,8,Warren
-83.1867771230016,42.3436670870028,1030,6812,,42.3436670869463,-83.1867771227827,Warren & Chase,EB,0,,0,0,8,Warren
-83.1866849900016,42.3439029690029,1031,6813,,42.3439029688876,-83.1866849897177,Warren & Chase,WB,0,,0,0,8,Warren
-83.1839581390016,42.3437659060029,1032,6814,,42.3437659058041,-83.1839581385261,Warren & Anthony,EB,0,,0,1,8,Warren
-83.1831158480016,42.3439769490029,1033,6816,,42.343976949421,-83.1831158475472,Warren & Williamson,WB,0,,0,0,8,Warren
-83.1791228390016,42.3440650450028,1034,6829,,42.3440650449343,-83.1791228390936,Warren & Maple,WB,0,,0,0,8,Warren
-83.1664978850016,42.3441709930028,1035,6835,,42.3441709931914,-83.1664978846838,Warren & Miller,EB,0,,0,1,8,Warren
-83.2357719060016,42.3432289770029,1036,7140,WarEvr,42.343228977198,-83.2357719064186,Warren & Evergreen,WB,0,,0,1,8,Warren
-83.2347568480016,42.3430629780028,1037,7141,WarEvr,42.3430629779423,-83.2347568483515,Warren & Evergreen,EB,1,DDOT,0,1,8,Warren
-83.2404468240016,42.3431659670029,1038,7188,,42.3431659674977,-83.2404468244873,Warren & Fielding,WB,0,,0,0,8,Warren
-83.2404329990016,42.3429479290029,1039,7189,,42.3429479285375,-83.2404329994125,Warren & Garling,EB,0,,0,1,8,Warren
-83.2381279070017,42.3431950740029,1040,7190,,42.3431950736581,-83.2381279072426,Warren & Heyden,WB,0,,0,1,8,Warren
-83.2374838440016,42.3430111070028,1041,7191,,42.3430111071704,-83.237483844254,Warren & Heyden,EB,0,,0,1,8,Warren
-83.2320209200016,42.3430971300028,1042,7192,,42.3430971300347,-83.2320209202245,Warren & Auburn,EB,0,,0,0,8,Warren
-83.2331770730017,42.3432749920028,1043,7193,,42.3432749917316,-83.2331770727833,Warren & Auburn,WB,0,,0,0,8,Warren
-83.2299259770016,42.3431170560029,1044,7194,,42.3431170558794,-83.2299259772887,Warren & Westwood,EB,0,,0,0,8,Warren
-83.2308318620016,42.3433050580029,1045,7195,,42.3433050584486,-83.2308318623672,Warren & Westwood,WB,0,,0,0,8,Warren
-83.2278831000016,42.3431421310028,1046,7270,,42.3431421309499,-83.2278830995231,Warren & Piedmont,EB,0,,0,0,8,Warren
-83.2283688410016,42.3433240150028,1047,7271,,42.3433240154016,-83.2283688410694,Warren & Piedmont,WB,0,,0,0,8,Warren
-83.0515471450016,42.3617440080029,1048,7412,,42.3617440076443,-83.0515471452403,Warren & Rivard,EB,0,,0,0,8,Warren
-83.0520680450016,42.3619089440029,1049,7416,,42.3619089444903,-83.0520680451483,Warren & Russell,WB,1,DDOT,0,1,8,Warren
-83.0745689760016,42.3536710780028,1050,7680,,42.3536710783954,-83.0745689758975,Warren & Lodge Service Dr,WB,0,,0,0,8,Warren
-83.0717648650016,42.3545719550029,1051,7681,,42.3545719547477,-83.0717648654731,Warren & Anthony Wayne Dr,WB,0,,0,0,8,Warren
-83.0576131560016,42.3598899950029,1052,7830,,42.3598899952171,-83.0576131560961,Warren & St Antoine,WB,1,DDOT,0,1,8,Warren
-83.0581528850016,42.3593330590029,1053,7832,,42.3593330591319,-83.0581528851718,Warren & St Antoine,EB,1,DDOT,0,1,8,Warren
-83.0556940450016,42.3602270950028,1054,7834,,42.360227094718,-83.0556940447645,Warren & I-75 Service Dr,EB,0,,0,1,8,Warren
-83.0555880150016,42.3606240890029,1055,7835,,42.3606240885482,-83.0555880154211,Warren & I-75 Service Dr,WB,1,DDOT,0,1,8,Warren
-82.9369879860016,42.4035530550028,1056,8458,,42.403553055428,-82.9369879858662,Warren & E Outer Dr,WB,0,,0,1,8,Warren
-83.1085889920016,42.3448921280029,1057,8461,,42.3448921278164,-83.1085889918022,Warren & W Grand Bl,WB,0,,0,0,8,Warren
-83.0765858790016,42.3530271240029,1058,9798,,42.3530271240901,-83.0765858785736,Warren @ Matthaei Athletic Complex,WB,0,,0,0,8,Warren
-83.1298548510016,42.3447158680028,1059,9799,,42.3447158683224,-83.1298548514827,Warren & Livernois,WB,0,,0,0,8,Warren
-82.9167850790016,42.4107870280029,1060,9842,,42.4107870277226,-82.9167850791339,Warren & Radnor,EB,1,DDOT,0,1,8,Warren
-82.9474241530016,42.3994681080029,1061,9843,,42.3994681080411,-82.94742415323,Warren & Somerset,EB,0,,0,1,8,Warren
-83.2701678990016,42.3414119420028,1062,10187,WarTel,42.3414119423611,-83.2701678986123,Warren & Telegraph,EB,0,,1,1,8,Warren
-83.2669169860016,42.3415179760028,1063,10188,,42.3415179759954,-83.2669169864711,Warren & Riverside,EB,0,,0,0,8,Warren
-83.2613230210016,42.3416200550029,1064,10190,,42.3416200548669,-83.2613230210096,Warren & Ann Arbor Tr,EB,0,,0,0,8,Warren
-83.2626110390016,42.3418329300029,1065,10191,,42.3418329303653,-83.2626110392066,Warren & Ann Arbor Tr,WB,0,,0,0,8,Warren
-83.2720541390016,42.3409899600029,1066,10192,WarTel,42.3409899598435,-83.2720541390255,Waverly & Warren,WB,0,,0,0,8,Warren
-83.2669040050016,42.3417299880029,1067,10193,,42.3417299879294,-83.2669040051312,Warren & Warrendale,WB,0,,0,0,8,Warren
-83.0863984450016,42.3495962760029,1068,10450,,42.3495962760171,-83.0863984453429,Warren & 14th,EB,0,,0,0,8,Warren
-83.0826565250016,42.3507610030029,1069,10481,,42.3507610031877,-83.0826565254037,Warren & Rosa Parks,EB,0,,0,0,8,Warren
-83.0789672780016,42.3519303230028,1070,10482,,42.351930322818,-83.0789672784134,Warren & Trumbull,EB,0,,0,0,8,Warren
-83.0760989260016,42.3528135600029,1071,10483,,42.3528135603056,-83.0760989257173,Warren @ 1101 W,EB,0,,0,0,8,Warren
-83.0716180660016,42.3542461620029,1072,10484,,42.3542461623122,-83.0716180663933,Warren & Anthony Wayne Dr,EB,0,,0,0,8,Warren
-83.2427641470016,42.3431431100028,1073,60100,,42.3431431101925,-83.2427641465208,Warren & Pierson,WB,0,,0,0,8,Warren
-83.0854349670017,42.3500670500029,1074,60101,,42.3500670503336,-83.085434967371,Warren & Wabash,WB,0,,0,0,8,Warren
-82.9674937080016,42.3924875840029,1075,60106,,42.392487583736,-82.9674937076296,Warren & Dickerson,WB,0,,0,0,8,Warren
-83.2704591630016,42.3416150930028,1076,60112,,42.341615093226,-83.2704591625805,Warren @ 23810 W,,0,,0,0,8,Warren
-83.1921852820016,42.3436095690029,1077,60116,,42.3436095688832,-83.1921852817628,Warren & Payne,EB,0,,0,0,8,Warren
-83.1710720760016,42.3440461050029,1078,60117,,42.344046104684,-83.1710720757765,Warren & Hartwell,EB,0,,0,0,8,Warren
-83.1612764270016,42.3444982210028,1079,60118,,42.344498221414,-83.1612764272047,Warren & Kingsley,WB,0,,0,0,8,Warren
-83.1713522160016,42.3442732720029,1080,60119,,42.3442732719909,-83.1713522161938,Warren & Hartwell,WB,0,,0,0,8,Warren
-82.9132768680016,42.4183930800029,1081,70004,MorMak,42.4183930802696,-82.9132768677088,Moross & Mack,WB,0,,0,1,8,Warren
-83.0386059930016,42.3315169100028,1082,341,JefSta,42.3315169101837,-83.0386059926825,Jefferson & St Antoine,WB,0,,0,0,9,Jefferson
-83.0132110820016,42.3421340220029,1083,419,,42.3421340221816,-83.0132110824676,Jefferson & Adair,EB,0,,0,1,9,Jefferson
-83.0012489640016,42.3471228800028,1084,420,JefEgb,42.3471228799398,-83.0012489635396,Jefferson & E Grand Bl,EB,0,,0,1,9,Jefferson
-82.9702809420017,42.3669729290029,1085,421,JefStj,42.3669729291666,-82.9702809415794,Jefferson & St Jean,EB,0,,0,1,9,Jefferson
-82.9532539460016,42.3704219980029,1086,422,JefDic,42.3704219979173,-82.9532539462535,Jefferson & Dickerson,EB,0,,0,1,9,Jefferson
-82.9531458400016,42.3706849470028,1087,425,JefDic,42.3706849468243,-82.9531458399185,Jefferson & Dickerson,WB,1,DDOT,0,1,9,Jefferson
-82.9710241440016,42.3669540750029,1088,426,JefStj,42.3669540746147,-82.9710241440337,Jefferson & St Jean,WB,0,,0,1,9,Jefferson
-83.0028728410016,42.3469000690029,1089,427,JefEgb,42.3469000690838,-83.0028728411028,Jefferson & E Grand Bl,WB,1,DDOT,0,1,9,Jefferson
-83.0402418310016,42.3307920250028,1090,972,,42.3307920254953,-83.040241830609,Jefferson & Beaubien,WB,0,,0,0,9,Jefferson
-83.0390341240016,42.3307079170029,1091,980,,42.3307079166002,-83.0390341240852,Jefferson & Beaubien,EB,0,,0,0,9,Jefferson
-83.0026820310016,42.3464891240029,1092,2045,,42.3464891244904,-83.0026820308866,Jefferson & Helen,EB,0,,0,0,9,Jefferson
-82.9559861010016,42.3701620440028,1093,2104,,42.3701620441687,-82.9559861007509,Jefferson & Algonquin,EB,0,,0,1,9,Jefferson
-82.9571651110016,42.3703010130029,1094,2105,,42.3703010134976,-82.9571651105171,Jefferson & Algonquin,WB,0,,0,1,9,Jefferson
-82.9785370490016,42.3633930090029,1095,2537,,42.3633930089062,-82.9785370486096,Jefferson & St Clair,NB,0,,0,1,9,Jefferson
-83.0159208580016,42.3409741140029,1096,2580,,42.3409741144464,-83.0159208583223,Jefferson & Walker,EB,0,,0,1,9,Jefferson
-82.9945070370016,42.3514439750028,1097,4380,,42.3514439751303,-82.9945070372994,Jefferson & Van Dyke,EB,0,,0,1,9,Jefferson
-83.0336090240016,42.3333659800029,1098,8109,JefRvd,42.3333659800695,-83.0336090243303,Jefferson & Rivard,EB,0,,0,0,9,Jefferson
-83.0310300340016,42.3347720990029,1099,8111,,42.3347720985131,-83.0310300341231,Jefferson & Riopelle,WB,0,,0,1,9,Jefferson
-83.0300478560016,42.3348629010029,1100,8112,,42.3348629010359,-83.0300478557888,Jefferson & Riopelle,EB,0,,0,0,9,Jefferson
-83.0339749520016,42.3335171070029,1101,8113,JefRvd,42.333517106902,-83.0339749516774,Jefferson & Rivard,WB,0,,0,1,9,Jefferson
-83.0265376510016,42.3367349330029,1102,8115,,42.336734932534,-83.0265376514094,Jefferson & St Aubin,WB,0,,0,1,9,Jefferson
-83.0256858810016,42.3367630180028,1103,8117,,42.3367630175319,-83.0256858808695,Jefferson & St Aubin,EB,0,,0,1,9,Jefferson
-83.0243140130016,42.3373590850029,1104,8118,,42.3373590852186,-83.0243140127347,Jefferson & Dubois,EB,0,,0,1,9,Jefferson
-83.0248539410016,42.3374349060029,1105,8119,,42.3374349060065,-83.0248539406317,Jefferson & Dubois,WB,1,DDOT,0,1,9,Jefferson
-83.0232021820016,42.3381610310028,1106,8120,,42.338161031155,-83.0232021820667,Jefferson & Chene,WB,0,,0,1,9,Jefferson
-83.0222020930016,42.3382559460029,1107,8121,,42.3382559456096,-83.0222020928766,Jefferson & Chene,EB,0,,0,1,9,Jefferson
-83.0201620840016,42.3394349280028,1108,8122,,42.3394349279072,-83.0201620838211,Jefferson & Joseph Campau,WB,0,,0,1,9,Jefferson
-83.0193079690016,42.3394840700028,1109,8123,,42.3394840700287,-83.0193079686631,Jefferson & Joseph Campau,EB,0,,0,1,9,Jefferson
-83.0169131050016,42.3408508930029,1110,8124,,42.3408508934784,-83.0169131049658,Jefferson & McDougall,WB,0,,0,1,9,Jefferson
-83.0175019590016,42.3403411140029,1111,8125,,42.3403411139391,-83.0175019589212,Jefferson & McDougall,EB,0,,0,1,9,Jefferson
-83.0140002850016,42.3421118710029,1112,8127,,42.3421118708021,-83.0140002847164,Jefferson & Adair,WB,0,,0,0,9,Jefferson
-83.0096641260016,42.3436628690029,1113,8128,,42.3436628692711,-83.0096641256411,Jefferson & Mt Elliott,EB,0,,0,1,9,Jefferson
-83.0104819820016,42.3436339490028,1114,8129,,42.3436339491452,-83.0104819824479,Jefferson & Mt Elliott,WB,0,,0,1,9,Jefferson
-83.0083768220016,42.3445580830028,1115,8131,,42.3445580825278,-83.0083768221929,Jefferson & Jefferson Ct,WB,0,,0,1,9,Jefferson
-83.0062413010016,42.3451747080029,1116,8132,,42.3451747077531,-83.0062413010479,Jefferson & Bellevue,EB,0,,0,1,9,Jefferson
-83.0057198470016,42.3456750840029,1117,8134,,42.3456750842441,-83.0057198471519,Jefferson & Concord,WB,0,,0,1,9,Jefferson
-83.0008709500016,42.3477610860029,1118,8137,,42.3477610862026,-83.0008709498334,Jefferson & Field,WB,0,,0,1,9,Jefferson
-82.9988821420016,42.3489850450029,1119,8138,,42.3489850454286,-82.9988821421657,Jefferson & Sheridan,WB,1,DDOT,0,1,9,Jefferson
-82.9992586340016,42.3484176340029,1120,8139,,42.3484176344732,-82.9992586335504,Jefferson & Sheridan,EB,0,,0,1,9,Jefferson
-82.9961551110016,42.3503779000029,1121,8142,,42.3503779004447,-82.9961551110326,Jefferson & Seyburn,EB,0,,0,0,9,Jefferson
-82.9972880870016,42.3500380880029,1122,8143,,42.3500380881521,-82.9972880873654,Jefferson & Seyburn,WB,0,,0,1,9,Jefferson
-82.9946410690016,42.3517260810029,1123,8144,,42.3517260806505,-82.9946410694124,Jefferson & Van Dyke,WB,1,DDOT,0,1,9,Jefferson
-82.9917501420016,42.3532090650028,1124,8149,,42.3532090653629,-82.9917501421697,Jefferson & Seminole,EB,0,,0,1,9,Jefferson
-82.9916028880016,42.3536790570029,1125,8151,,42.3536790566673,-82.9916028879183,Jefferson & Iroquois,WB,0,,0,1,9,Jefferson
-82.9891651620016,42.3550239310028,1126,8152,,42.3550239309046,-82.9891651622452,Jefferson & Burns,EB,0,,0,1,9,Jefferson
-82.9893790790016,42.3552400470029,1127,8153,,42.3552400470784,-82.9893790788392,Jefferson & Fischer,WB,0,,0,0,9,Jefferson
-82.9872768550016,42.3568030220029,1128,8155,,42.3568030217676,-82.9872768548522,Jefferson & Hibbard,WB,0,,0,1,9,Jefferson
-82.9863789620016,42.3571799010028,1129,8156,,42.357179901178,-82.9863789624861,Jefferson & Hibbard,EB,0,,0,0,9,Jefferson
-82.9848829390016,42.3587669440029,1130,8164,,42.3587669443478,-82.9848829385863,Jefferson & McClellan,WB,0,,0,1,9,Jefferson
-82.9837458360016,42.3592660390028,1131,8165,,42.3592660394569,-82.9837458356013,Jefferson & Parkview,EB,0,,0,1,9,Jefferson
-82.9811449980016,42.3612899390029,1132,8166,JefCad,42.3612899387033,-82.9811449977312,Jefferson & Cadillac,EB,0,,0,1,9,Jefferson
-82.9820960050016,42.3609250000029,1133,8167,JefCad,42.3609249998584,-82.9820960053197,Jefferson & Cadillac,WB,0,,0,1,9,Jefferson
-82.9803170830016,42.3623438650029,1134,8168,,42.3623438654652,-82.9803170833891,Jefferson & Bewick,WB,1,DDOT,0,1,9,Jefferson
-82.9790781450016,42.3628246560029,1135,8169,,42.3628246555186,-82.9790781452541,Jefferson & Marquette,EB,0,,0,1,9,Jefferson
-82.9766316970016,42.3639677160029,1136,8170,,42.3639677164321,-82.9766316974811,Jefferson & Harding,EB,0,,0,0,9,Jefferson
-82.9760158370016,42.3646180260029,1137,8171,,42.3646180260647,-82.9760158370097,Jefferson & Montclair,WB,0,,0,1,9,Jefferson
-82.9741569190016,42.3651490750028,1138,8172,,42.3651490753976,-82.9741569185157,Jefferson & Lemay,EB,0,,0,0,9,Jefferson
-82.9731679620016,42.3659490330028,1139,8173,,42.3659490328735,-82.9731679621222,Jefferson & Lillibridge,WB,0,,0,1,9,Jefferson
-82.9724540170016,42.3659509700028,1140,8174,,42.3659509703804,-82.9724540173389,Jefferson & Lillibridge,EB,0,,0,1,9,Jefferson
-82.9582568450016,42.3699448790029,1141,8184,JefCnr,42.3699448792907,-82.95825684457,Jefferson & Conner,EB,0,,0,1,9,Jefferson
-82.9498711000016,42.3710080480029,1142,8188,,42.3710080475059,-82.9498711002499,Jefferson & Coplin,WB,0,,0,1,9,Jefferson
-82.9489140770016,42.3708728730029,1143,8189,,42.3708728725445,-82.9489140773819,Jefferson & Coplin,EB,0,,0,1,9,Jefferson
-82.9476409540016,42.3717319130029,1144,8190,,42.3717319127742,-82.947640953697,Jefferson & Eastlawn,WB,0,,0,1,9,Jefferson
-82.9471980690016,42.3715460630028,1145,8191,,42.3715460628474,-82.9471980687144,Jefferson & Eastlawn,EB,0,,0,1,9,Jefferson
-82.9435430250016,42.3730589070028,1146,8194,,42.3730589073068,-82.9435430252239,Jefferson & Chalmers,EB,0,,0,1,9,Jefferson
-82.9416419320016,42.3741328620029,1147,8216,,42.3741328621715,-82.941641932401,Jefferson & Manistique,WB,0,,0,1,9,Jefferson
-82.9413968150016,42.3739420620028,1148,8217,,42.3739420615164,-82.9413968147895,Jefferson & Manistique,EB,0,,0,1,9,Jefferson
-82.9398861240016,42.3748880540029,1149,8218,,42.3748880539996,-82.9398861241695,Jefferson & Alter,WB,0,,0,1,9,Jefferson
-82.9368619390016,42.3761369080028,1150,8219,JefMyd,42.3761369078876,-82.9368619388962,Jefferson & Lakepointe,WB,0,,0,0,9,Jefferson
-83.0370798420016,42.3321609980029,1151,8823,,42.3321609980354,-83.0370798424248,Jefferson & I-375 Service Dr,WB,0,,0,1,9,Jefferson
-83.0525660750016,42.3323570570029,1152,9970,Rosa04,42.332357057152,-83.0525660747071,Rosa Parks Transit Center - Bay 4,EB,0,,0,0,9,Jefferson
-82.9380378760016,42.3756209230029,1153,10178,,42.3756209234312,-82.9380378763535,Jefferson & Maryland,WB,0,,0,0,9,Jefferson
-82.9397601730016,42.3746010430028,1154,60043,,42.3746010429723,-82.9397601734517,Jefferson & Alter,EB,0,,0,1,9,Jefferson
-83.1964138990016,42.3439551340028,1155,84,,42.3439551341911,-83.1964138992718,Greenfield & Warren,SB,0,,0,0,10,Greenfield
-83.2053778540016,42.4590770630029,1156,210,9miPrv,42.4590770628407,-83.2053778536131,9 Mile @ Providence Hospital,EB,1,DDOT,1,1,10,Greenfield
-83.1994570060017,42.4157520490029,1157,358,GfdMcn,42.4157520489582,-83.1994570058654,Greenfield & McNichols,SB,1,DDOT,0,1,10,Greenfield
-83.1985301090016,42.3923069770028,1158,359,GfdGrv,42.3923069768112,-83.1985301089561,Greenfield & Grand River,SB,1,DDOT,0,1,10,Greenfield
-83.1983110270016,42.3867649360029,1159,360,,42.3867649359124,-83.1983110271793,Greenfield & Schoolcraft,SB,0,,0,0,10,Greenfield
-83.1976869780017,42.3721930340029,1160,361,GfdPly,42.3721930341247,-83.1976869778612,Greenfield & Plymouth,SB,0,,0,0,10,Greenfield
-83.1971149870016,42.3578008660028,1161,362,,42.3578008656231,-83.1971149867502,Greenfield & Joy,SB,1,DDOT,0,0,10,Greenfield
-83.1964249210016,42.3434261330029,1162,363,GfdWar,42.3434261325045,-83.1964249214512,Greenfield & Warren,SB,0,,0,0,10,Greenfield
-83.1958979420017,42.3277077800028,1163,364,,42.3277077800088,-83.1958979416569,Greenfield & Ford,SB,0,,0,0,10,Greenfield
-83.1954240440016,42.3278326980029,1164,373,,42.3278326977415,-83.1954240440618,Greenfield & Ford,NB,0,,0,0,10,Greenfield
-83.1961471610016,42.3441529970028,1165,374,GfdWar,42.344152997058,-83.1961471609451,Greenfield & Warren,NB,0,,0,1,10,Greenfield
-83.1968649130016,42.3583899760028,1166,375,,42.3583899756473,-83.1968649132534,Greenfield & Joy,NB,0,,0,1,10,Greenfield
-83.1973788220016,42.3728570180028,1167,376,GfdPly,42.3728570178851,-83.1973788221532,Greenfield & Plymouth,NB,1,DDOT,0,1,10,Greenfield
-83.1980171280016,42.3874548660028,1168,377,,42.3874548656257,-83.1980171283924,Greenfield & Schoolcraft,NB,0,,0,0,10,Greenfield
-83.1982639900017,42.3929949980029,1169,378,GfdGrv,42.3929949975281,-83.19826398981,Greenfield & Grand River,NB,0,,0,1,10,Greenfield
-83.1991679870016,42.4166099880028,1170,379,GfdMcn,42.4166099878271,-83.1991679870468,Greenfield & McNichols,NB,0,,0,1,10,Greenfield
-83.1983409080016,42.3961441310028,1171,1528,,42.3961441308225,-83.1983409080865,Greenfield & Eaton,NB,0,,0,0,10,Greenfield
-83.1991300750016,42.4083849990029,1172,2881,,42.408384999237,-83.1991300746643,Greenfield & Puritan,SB,0,,0,0,10,Greenfield
-83.1988868910016,42.4090710620029,1173,2882,,42.4090710619454,-83.1988868906616,Greenfield & Puritan,NB,0,,0,1,10,Greenfield
-83.2053819260016,42.4471599880029,1174,3142,,42.4471599879511,-83.2053819261396,Northwestern & Northland,WB,0,,0,0,10,Greenfield
-83.2107308500016,42.4553570210028,1175,3219,,42.4553570212243,-83.2107308500608,North Park Dr & North Park Pl,SB,0,,0,0,10,Greenfield
-83.2073528730016,42.4561500500029,1176,3220,,42.4561500500159,-83.2073528725777,North Park Dr & Providence Dr,SB,0,,0,0,10,Greenfield
-83.2012488680016,42.4562929210028,1177,3223,,42.4562929211749,-83.2012488675847,Greenfield & Foster Winter,SB,0,,0,0,10,Greenfield
-83.2013269010016,42.4587998730028,1178,3224,,42.4587998733752,-83.2013269006173,Greenfield & 9 Mile,SB,0,,0,1,10,Greenfield
-83.1981778880016,42.3919778710029,1179,3352,,42.3919778711873,-83.198177888461,Greenfield & Grand River,NB,0,,0,0,10,Greenfield
-83.1988549220016,42.4012429680029,1180,5145,,42.4012429679041,-83.1988549217042,Greenfield & Fenkell,SB,0,,0,1,10,Greenfield
-83.2130681250016,42.3215370380029,1181,5941,,42.3215370384294,-83.2130681245435,Hubbard Dr & Southfield,EB,0,,0,0,10,Greenfield
-83.2167469250016,42.3218018960028,1182,5943,,42.3218018956175,-83.2167469247382,Hubbard Dr & Southfield,WB,0,,0,0,10,Greenfield
-83.2030958570016,42.3170079740028,1183,5945,,42.3170079736511,-83.2030958572033,Mercury Dr & Driscoll,NB,0,,0,0,10,Greenfield
-83.2092210110016,42.3219750980029,1184,5949,,42.3219750984447,-83.2092210113712,Hubbard Dr & Park Lane,WB,0,,0,0,10,Greenfield
-83.2055130210016,42.3220480790029,1185,5952,,42.322048079127,-83.2055130211171,Hubbard Dr & Mercury Dr,WB,0,,0,0,10,Greenfield
-83.2044829390016,42.3217779140029,1186,5954,,42.3217779137364,-83.2044829391242,Hubbard Dr & Mercury Dr,EB,0,,0,0,10,Greenfield
-83.1956897780017,42.3188849360029,1187,5961,,42.3188849360557,-83.1956897775739,Greenfield & Jerome,SB,0,,0,0,10,Greenfield
-83.1951049310016,42.3199999750028,1188,5962,,42.3199999748257,-83.1951049312222,Greenfield & Jerome,NB,0,,0,0,10,Greenfield
-83.1958020670017,42.3216741060029,1189,5963,,42.3216741056505,-83.1958020666112,Greenfield & Hubbard Dr,SB,0,,0,0,10,Greenfield
-83.1952530120016,42.3224371370029,1190,5964,,42.3224371370358,-83.1952530120427,Greenfield & Hubbard Dr,NB,0,,0,0,10,Greenfield
-83.1952699960017,42.3239179030028,1191,5965,,42.3239179028196,-83.1952699956458,Greenfield & Normandale,NB,0,,0,0,10,Greenfield
-83.1959233120016,42.3242424450028,1192,5966,,42.3242424452381,-83.1959233117975,Greenfield & Colson,SB,0,,0,0,10,Greenfield
-83.1953671390016,42.3254628910028,1193,5967,,42.3254628912634,-83.1953671393687,Greenfield & Payne,NB,0,,0,0,10,Greenfield
-83.1960721470016,42.3328390880029,1194,5973,,42.3328390882842,-83.1960721465438,Greenfield & Donald,SB,0,,0,0,10,Greenfield
-83.1956690040016,42.3331140310028,1195,5974,,42.3331140313608,-83.19566900375,Greenfield & Donald,NB,0,,0,0,10,Greenfield
-83.1957539050016,42.3348990260029,1196,5975,,42.3348990255693,-83.1957539048752,Greenfield & Hemlock,NB,0,,0,0,10,Greenfield
-83.1983371750016,42.3822040600028,1197,5977,,42.3822040597223,-83.1983371754982,Greenfield & Glendale,SB,0,,0,0,10,Greenfield
-83.1978751730016,42.3840440720029,1198,5978,,42.3840440720266,-83.1978751726547,Greenfield & Tyler,NB,0,,0,0,10,Greenfield
-83.1981701550016,42.3844620570028,1199,5979,,42.3844620566914,-83.1981701553455,Greenfield & Davison,SB,0,,0,0,10,Greenfield
